@relation training_keyboard_practica2-weka.filters.unsupervised.attribute.Remove-R34-64-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R32

@attribute totalScore numeric
@attribute POSx numeric
@attribute POSy numeric
@attribute module numeric
@attribute angle numeric
@attribute direction {Stop,East,West,North,South}
@attribute wall_ahead {True,False}
@attribute G1_POSX numeric
@attribute G1_POSY numeric
@attribute G2_POSX numeric
@attribute G2_POSY numeric
@attribute G3_POSX numeric
@attribute G3_POSY numeric
@attribute G4_POSX numeric
@attribute G4_POSY numeric
@attribute ALIVE_G1 {True,False}
@attribute ALIVE_G2 {True,False}
@attribute ALIVE_G3 {True,False}
@attribute ALIVE_G4 {True,False}
@attribute ghost_count numeric
@attribute G1_DIST numeric
@attribute G2_DIST numeric
@attribute G3_DIST numeric
@attribute G4_DIST numeric
@attribute closest_posX numeric
@attribute closest_posY numeric
@attribute G1_CLOSE {True,False}
@attribute G2_CLOSE {True,False}
@attribute G3_CLOSE {True,False}
@attribute G4_CLOSE {True,False}
@attribute ghost_is_close {True,False}

@data
-14,18,7,8.06,97.13,North,False,10,15,10,17,12,15,17,15,True,True,True,True,4,16,18,14,10,17,15,True,False,False,False,True
-15,18,8,7.28,105.95,North,False,10,15,10,17,12,15,16,15,True,True,True,True,4,15,17,13,9,16,15,False,False,False,False,False
-16,17,8,7.07,98.13,West,False,10,15,10,17,11,15,16,15,True,True,True,True,4,14,16,13,9,16,15,True,False,False,False,True
-17,16,8,7.07,98.13,West,False,10,15,11,17,11,15,15,15,True,True,True,True,4,13,14,12,9,15,15,True,False,False,False,True
-18,15,8,7.07,98.13,West,False,11,15,10,17,10,15,14,15,True,True,True,True,4,11,14,12,8,14,15,True,False,False,False,True
-19,15,9,6.08,99.46,North,False,12,15,11,17,11,15,14,15,True,True,True,True,4,9,12,10,8,14,15,True,False,False,False,True
-20,15,10,5.39,111.8,North,False,11,15,10,17,11,15,13,15,True,True,True,True,4,9,12,9,8,13,15,False,False,False,False,False
-21,15,11,5,126.87,North,False,12,15,11,17,12,15,13,16,True,True,True,True,4,7,10,7,8,12,15,False,False,False,False,False
-22,16,11,5.66,135,East,False,12,15,12,17,11,15,13,17,True,True,True,True,4,8,10,9,9,12,15,False,False,False,False,False
-23,17,11,6.4,141.34,East,False,12,15,12,18,10,15,13,17,True,True,True,True,4,9,12,11,11,12,15,False,False,False,False,False
-24,18,11,6.4,141.34,East,False,13,15,12,19,10,15,12,17,True,True,True,True,4,9,14,12,13,13,15,False,False,False,False,False
-25,19,11,7.21,146.31,East,False,13,15,12,19,11,15,12,18,True,True,True,True,4,10,15,12,13,13,15,False,False,False,False,False
-26,19,12,5.83,149.04,North,False,14,15,12,19,10,15,12,17,True,True,True,True,4,8,14,12,11,14,15,False,False,False,False,False
-27,19,13,5.39,158.2,North,False,14,15,12,19,11,15,13,17,True,True,True,True,4,7,13,10,9,14,15,False,False,False,False,False
-28,19,14,6.08,170.54,North,False,13,15,12,19,12,15,14,17,True,True,True,True,4,7,12,8,7,13,15,False,False,False,False,False
-29,19,15,5.1,168.69,North,False,12,15,12,20,12,15,14,16,True,True,True,True,4,7,12,7,6,14,16,False,False,False,False,False
-30,19,16,5,180,North,False,12,15,11,20,12,15,14,16,True,True,True,True,4,8,12,8,5,14,16,False,False,False,False,False
-31,19,17,5.1,-168.69,North,False,13,15,11,20,11,15,14,16,True,True,True,True,4,8,11,10,5,14,16,False,False,True,False,True
-32,18,17,4,180,West,False,12,15,12,20,12,15,14,17,True,True,True,True,4,8,9,8,5,14,17,False,False,False,False,False
-33,17,17,3.16,-161.57,West,False,11,15,12,19,12,15,14,16,True,True,True,True,4,8,7,7,3,14,16,False,False,True,False,True
-34,16,17,2,180,West,False,12,15,12,19,11,15,14,17,True,True,True,True,4,6,6,7,1,14,17,False,False,False,False,False
165,15,17,3.61,146.31,West,False,11,15,12,19,10,15,7,1,True,True,True,False,3,6,5,7,0,12,19,False,False,False,False,False
164,14,17,2.83,135,West,False,11,15,12,19,10,15,7,1,True,True,True,False,3,5,4,6,0,12,19,False,False,False,False,False
163,14,16,3.16,-161.57,South,False,11,15,12,20,10,15,7,1,True,True,True,False,3,4,6,5,0,11,15,False,False,True,False,True
162,14,15,4,180,South,True,10,15,11,20,10,15,7,1,True,True,True,False,3,4,8,4,0,10,15,False,False,False,False,False
161,14,15,3,180,South,True,10,15,10,20,11,15,7,1,True,True,True,False,3,4,9,3,0,11,15,False,False,False,False,False
160,14,15,3,180,South,False,11,15,11,20,11,15,7,1,True,True,True,False,3,3,8,3,0,11,15,False,False,False,False,False
159,13,15,1,180,West,False,11,15,10,20,12,15,7,1,True,True,True,False,3,2,8,1,0,12,15,True,False,False,False,True
358,12,15,2,180,West,False,10,15,11,20,5,1,7,1,True,True,False,False,2,2,6,0,0,10,15,False,False,False,False,False
357,11,15,1,180,West,False,10,15,11,20,5,1,7,1,True,True,False,False,2,1,5,0,0,10,15,True,False,False,False,True
556,10,15,5,90,West,False,1,1,10,20,5,1,7,1,False,True,False,False,1,0,5,0,0,10,20,False,False,False,False,False
555,11,15,5.1,101.31,East,False,1,1,10,20,5,1,7,1,False,True,False,False,1,0,6,0,0,10,20,True,False,False,False,True
554,12,15,5.39,111.8,East,False,1,1,10,20,5,1,7,1,False,True,False,False,1,0,7,0,0,10,20,False,False,False,False,False
553,13,15,5.39,111.8,East,False,1,1,11,20,5,1,7,1,False,True,False,False,1,0,7,0,0,11,20,False,False,False,False,False
552,13,16,4.47,116.57,North,False,1,1,11,20,5,1,7,1,False,True,False,False,1,0,6,0,0,11,20,False,False,False,False,False
551,13,17,3.61,123.69,North,False,1,1,11,20,5,1,7,1,False,True,False,False,1,0,5,0,0,11,20,False,False,False,False,False
550,12,17,3.16,108.43,West,False,1,1,11,20,5,1,7,1,False,True,False,False,1,0,4,0,0,11,20,True,False,False,False,True
549,11,17,3.16,108.43,West,False,1,1,10,20,5,1,7,1,False,True,False,False,1,0,4,0,0,10,20,True,False,False,False,True
548,10,17,3,90,West,False,1,1,10,20,5,1,7,1,False,True,False,False,1,0,3,0,0,10,20,False,False,False,False,False
547,9,17,3.16,71.57,West,False,1,1,10,20,5,1,7,1,False,True,False,False,1,0,4,0,0,10,20,False,True,False,False,True
546,10,17,3,90,East,False,1,1,10,20,5,1,7,1,False,True,False,False,1,0,3,0,0,10,20,False,False,False,False,False
545,11,17,3.16,108.43,East,False,1,1,10,20,5,1,7,1,False,True,False,False,1,0,4,0,0,10,20,True,False,False,False,True
544,12,17,3.61,123.69,East,False,1,1,10,20,5,1,7,1,False,True,False,False,1,0,5,0,0,10,20,False,False,False,False,False
543,12,18,2.24,116.57,North,False,1,1,11,20,5,1,7,1,False,True,False,False,1,0,3,0,0,11,20,True,False,False,False,True
542,12,19,2.24,153.43,North,False,1,1,10,20,5,1,7,1,False,True,False,False,1,0,3,0,0,10,20,False,False,False,False,False
541,12,20,3,180,North,False,1,1,9,20,5,1,7,1,False,True,False,False,1,0,3,0,0,9,20,False,False,False,False,False
540,11,20,1,180,West,False,1,1,10,20,5,1,7,1,False,True,False,False,1,0,1,0,0,10,20,True,False,False,False,True
